idx,g_low_density,A_star,F_star,K_star,R_P,mu_S,mu_I,T,R_B,sigma_A,sigma_F,beta,delta,eta,mu_F,c_B,kappa,phi,K0
254,2.0894878918190076,1.8519315542673367,0.15844462650272173,1.5834978406641875,2.286064964330732,0.00614765914038048,0.026163843528264112,63.03258920180527,13.85579022333274,0.8176523463124032,0.6972731036749167,0.015358227921285147,0.21234439659785093,0.8892004782012853,0.036968958810856455,0.020205179955362213,0.0018772810753326264,0.06033451203053418,1.6503455969291578
255,1.568252963820338,1.2386492889081369,3.0596800663192926e-18,1.941003376084617,0.9868790391520305,0.0035503891727893862,0.03830381368059651,48.287140061345205,8.32843626930701,0.6227611540079332,0.5225930675805657,0.03636266182108404,0.12625260414334505,0.5651919150441118,0.03142218510462254,0.020737182300447583,0.0037667336487936924,0.04552896396427613,2.0021454674382175
256,0.5642692513521319,6.583097398253851e-12,4.284351296497998e-16,1.430034439093298e-10,,0.02966398127334633,0.04722606232570422,64.26740669390176,15.891791413993797,0.896939385644584,0.4847022490889277,0.026807895923136805,0.2382641117919832,0.8395420981903384,0.07021954338687514,0.020226434169083846,700000000000.0,0.0173992423336468,2.131745033191963
257,1.4095643517720635,0.8693103977236184,-5.773887686940099e-21,1.8083794966767124,0.10014225792285214,0.004582862588060791,0.006718997205104788,52.26939911747926,9.697479449883577,0.5704332607707175,0.35062777188510685,0.0050341175931624075,0.09868496319024352,0.6072371631122216,0.0321669111976186,0.02112433390902868,0.004003177526396126,0.09140223832314284,1.921478448385067
258,1.5552518189442965,1.1831211396869985,0.012597472229443614,1.9516669489061997,1.2078793872018883,0.020386119320286278,0.007786758165326249,48.51947005558045,13.626036132561302,0.848201803156984,0.5047734834231338,0.03274337850509174,0.19109138200619996,0.6804773636856739,0.054125950858998434,0.020473426491533355,0.0031483195654595005,0.09047939683157832,2.0736106778581718
259,0.9586982187422429,1e-12,-4.411814681669664e-26,1.7991527588076714,,0.010504922055960465,0.04350264311100538,60.252841478841816,10.496888067479741,0.6247677275363149,0.6129135569470467,0.012289269436386654,0.08113724144028675,0.566279457240777,0.07600739804486192,0.020984957534864904,2.1214646716243717,0.06649768186566861,1.7991527588634502
260,1.0911636009645833,0.20893908644346432,3.100453899863748e-21,1.6323326131592286,0.1893716709419425,0.017364785209814323,0.01456440885723748,56.97262837369762,13.879497302276274,0.7188799769104602,0.6544678514213086,0.027899679004259575,0.1711910597545247,0.5244836499286902,0.035147601965883554,0.021012201101536947,0.01103573312794608,0.09385299516293226,1.7363801295003758
261,2.1096818540935303,2.054413811176075,0.3228630998765472,1.7005745296189108,10.91824781928383,0.007492448376569216,0.03508515994627652,48.656866903944916,14.894028875458757,0.568558879265143,0.6194871882944183,0.0225369308422405,0.24068565165507771,0.7828719600058858,0.024964215825177577,0.020509191625265984,0.0018550537462685688,0.03656609835867984,1.7439778721655699
262,0.5571268514537633,4.1581850151876734e-12,3.740943070331373e-17,1.3735011295663746e-10,,0.020317371275153998,0.045316198997314955,59.309768694771336,7.114624352477404,0.8850067779186106,0.3538844105260944,0.021620537073510183,0.22884229893186608,0.9989176256864234,0.05686088594935809,0.020095000484175233,700000000000.0,0.05145889439026947,1.744660471136331
263,0.6282662216970277,6.9090826315012145e-12,9.698209327819432e-25,3.179304981451625e-10,,0.021191752219464805,0.04576914185522196,50.27848117398154,10.066405574252308,0.5294358310270821,0.5657600369784709,0.038413140028747635,0.12079502718422945,0.8590550643460146,0.054308189347279184,0.020909410129819905,700000000000.0,0.056063563675508306,2.2105699457566805
264,1.912403491041046,2.1179338542844093,0.18231441072284074,2.1890408871420326,6.2348354175954706,0.00745607519214234,0.01683180354491014,49.27515320202437,11.190458929600629,0.6824351317632935,0.41884302357753606,0.02073568497375096,0.2247326035359154,0.9419748835116224,0.030952299112067094,0.020198968649940273,0.0021303814095550468,0.02483836702453038,2.2270287586632924
265,0.9823234457432518,0.012016141512052783,-4.298239455314243e-24,1.8439845737954297,0.05769630356585598,0.01892696361306899,0.04005844169713664,49.70366036482006,13.693200910514104,0.5492712795275791,0.3663571782258508,0.01530879337081403,0.23726167686006167,0.5473612713361189,0.03770827309905072,0.02154901018410187,0.1357947085265727,0.05601102867900681,1.8937267985153527
266,0.946404502556409,5.000008741247552e-13,4.999999975147368e-13,1.6535060827719466,,0.014122149445036626,0.01443455946159707,54.38620303868963,8.563874472078608,0.7719092798337565,0.5542979231459024,0.008450190732606161,0.1658009159984657,0.745665384672492,0.038627840020679115,0.021107989519287943,17.04336279232451,0.060528895137909794,1.6535060829487547
267,0.5178297829716163,8.587122124481539e-10,8.843404702739674e-18,1.0706785601104727e-12,,0.028053591528904936,0.006050525774114369,58.29837179018649,15.052202110059635,0.6066412035566648,0.34914797245238616,0.016243991602448046,0.18012130959952738,0.4161908191701025,0.046922054030337695,0.020795944938837536,700000000000.0,0.06963204735657025,2.1615347854983025
268,2.1324205924475748,2.6670403330431047,-7.395443001653723e-22,2.1278195007723957,0.22083345965030315,0.008714828630257233,0.027580985041514183,62.52359382123433,15.738468515002719,0.8805005221910842,0.5275189455817924,0.009906719069375958,0.13155397527139348,0.49631007713836567,0.04261285051643765,0.02088764553554063,0.0012730447760030531,0.06795972397048375,2.2294920333385146
269,0.6513439563210233,1.311880604148996e-10,2.6620920445556176e-22,1.1430727694533415e-12,,0.015213145704176544,0.03410820666312681,63.47236050980456,9.834080879134508,0.686995696844682,0.5222775488235034,0.005358956337874391,0.08832242355542702,0.5976440522811794,0.04838813036788613,0.021319055875655444,700000000000.0,0.041140516958999784,2.2205141156580086
270,1.2824393526213769,0.6221929010792288,3.4256441066790544e-21,1.974976873165458,0.20817277338510123,0.0031277772013125296,0.01460016354238777,54.29680905982744,6.823486784552147,0.6774779324981351,0.6649161208923073,0.028037043299229895,0.17999658180763217,0.7794129084904382,0.05570569697742617,0.0200376817139354,0.0068896825242411325,0.030547943771048518,2.016890739181744
271,1.0804217878035418,0.25072123637563537,9.945874850189749e-22,2.278470035489008,0.055149015596107846,0.019686390995412816,0.018307339934580745,57.146794784563205,14.267380303586014,0.8083307600180455,0.6535906779272729,0.013834137503487956,0.1312289127119055,0.8817205327343267,0.05756680822195398,0.02141275350364383,0.009438217784518954,0.058932335007068466,2.370514512802913
272,1.2969103187322668,0.7000784355798468,-1.2636049003657697e-20,2.1491616735174595,0.05326429689193305,0.02175472934372749,0.04607519829044452,51.59727635343364,13.137629208455607,0.8709751995536605,0.40417698470124347,0.03711781135392721,0.06104073290626159,0.41962940828189843,0.06584656695774734,0.02002375795636413,0.004559364894380505,0.08603723387198126,2.276594034819805
273,0.7896441432888087,2.47961562394039e-09,7.208754180910006e-09,1.345731011822472e-12,,0.028566773832463102,0.03869503550802507,47.80312426943377,11.807568742320097,0.7248861620982965,0.6858080961020458,0.012137802918712543,0.10897689693157445,0.8807989689216738,0.06969367305064256,0.02079708368475963,700000000000.0,0.01907642585731991,2.0293655654589853
274,0.6666892604978142,9.422306268547231e-10,1.3142388262062133e-17,1.1183537892117167e-12,,0.020261477080519143,0.035694535506047224,52.295964454672706,9.575471617791713,0.5890475335252944,0.4425491576073038,0.02661428751392345,0.24504668005777602,0.971859244763869,0.06071437356531438,0.02001397581457595,700000000000.0,0.05780352582425581,1.6894537986138436
275,0.42680223264747835,8.272323136268791e-10,2.656590871547698e-16,1.2929283224233224e-12,,0.029737269004087002,0.03856158398846792,52.691896491547254,9.439769356294269,0.6401917317337058,0.3573990038021815,0.007925650282305803,0.14126173315276846,0.5296533995257825,0.03290865289169179,0.02005996661301432,700000000000.0,0.029396253943762732,1.8589830020018918
276,0.5674388483126326,1.748977018767306e-09,6.388857845540663e-11,1.1426168266593241e-12,,0.017056133859614138,0.03624569571944072,58.428641163075326,7.241674797475469,0.7099062127645254,0.5097816127378749,0.020550301895712716,0.15523122603838418,0.5962342760442649,0.04186604563589982,0.0202294436822105,700000000000.0,0.058158122628627844,1.9239532036156548
277,0.45888425981875375,3.670745861581204e-12,-6.36206372593129e-31,8.586362487659871e-09,,0.025111353979551297,0.011349407214321233,61.51521573524542,12.108054294907014,0.6355552073417161,0.6403725032143177,0.017079740212257093,0.12240808798732236,0.7472844997024062,0.07313943050291474,0.020293975458373716,700000000000.0,0.02983160777104929,1.8364977878635664
278,2.371340650968751,3.1796095662592743,-1.1093873947180755e-20,2.150194284005173,0.37910656719186603,0.005979032315105148,0.007867972041326004,64.0689128326982,15.744438286068217,0.8406772418398629,0.31731085968221645,0.011664880016345778,0.09091869184104136,0.8091149769480078,0.053794148197767094,0.02053492068355992,0.001099414742522975,0.08614985222249517,2.282337092979388
279,0.5506543914534343,8.32138377535733e-11,1.7407840623379108e-19,6.871497703729603e-09,,0.015053040395489783,0.024810881690938324,60.28145719689161,7.729417991168216,0.6080534997701155,0.5638165116882174,0.030329877020741376,0.1532864680233862,0.5607346292242138,0.06915669958476392,0.02008210833441778,700000000000.0,0.08629897439826846,1.874432263323477
280,1.1561956331064338,0.424894249748543,-2.0368472381389095e-21,2.293835251586841,0.10480451359597653,0.02893376297926954,0.03945079887429841,48.223982926319025,14.856233586104253,0.8638448930890272,0.3869066245180685,0.022015961191030674,0.0685549061652661,0.8446540434262932,0.04955070509641475,0.020545482259677676,0.007084541523155505,0.012459407347596901,2.3137494874101674
281,0.5189729507280307,4.218854710025255e-10,1.5528580843332635e-16,1.4019906416855043e-12,,0.022063481979466934,0.04948142278082433,55.92328708990156,7.50638972769849,0.786407585164967,0.5769106279174847,0.02244803927558567,0.1743129391989653,0.8005454907691948,0.04320348736089573,0.021049330653833537,700000000000.0,0.022422728928235484,2.288495717758595
282,0.5089435306656297,3.22448877748415e-11,0.0,5.167035579046772e-07,,0.02545320589128548,0.008120614016330826,59.76068275217509,13.049721486445415,0.633871121923407,0.44183708984231657,0.03414932512224727,0.2219084237534571,0.7158366128807254,0.06448033210540448,0.02082692642415015,700000000000.0,0.08896159850887447,2.0975977398279873
283,0.6979658204955304,3.2970631780315784e-10,-2.2618950802639352e-21,1.1489808323131067e-12,,0.024787506317516413,0.02251614852661302,60.57836721227219,14.602613869618436,0.8026607181787135,0.6466895263373964,0.031453616526004785,0.12109599896665062,0.7235757175700406,0.07749657275675367,0.021429445975496706,700000000000.0,0.03231438747587684,2.1508546097783814
284,2.822315328814128,5.067496477932781,0.29543716910804996,2.222213392579954,190.2133060883366,0.004984690869401129,0.017119905935601563,51.14816054525181,15.835916169128339,0.7509828454325076,0.609333992264701,0.038832887118688264,0.14333036385664716,0.5873855928569953,0.0284314980222306,0.022813919070314978,0.0009638669563970743,0.08127398716677381,2.3497247424896086
285,0.8069009488703253,9.363898545444727e-11,1.4191161144932342e-14,1.0645107197403536e-12,,0.0167459920731214,0.011219008875838534,51.62424092261045,10.22281947874217,0.5867271019631737,0.5492011290250403,0.02669214156147702,0.19336532129964817,0.563527982034135,0.028590315546564105,0.021711684848420267,700000000000.0,0.09656906251547774,2.1491614851256986
286,0.9822734801329902,0.011252533749350492,9.403676639901405e-26,1.9042785603433463,0.0641381705652228,0.02056426164442288,0.042993897897577404,53.82367894945498,14.77575537474496,0.6364630838342201,0.6311603183847603,0.006154539106563107,0.16412288288967583,0.4949195323812292,0.042653261503566756,0.020970888925515872,0.12730954320375013,0.09782690061636838,1.9904722457749202
287,2.911378653199851,3.7224772591208084,0.12170967642711461,1.7582197962871666,1.6949810015914217,0.004570154917681856,0.03976656577685997,47.03021614593064,11.521561350401656,0.8597565349835727,0.4501732449356694,0.02797020914593779,0.09248044756677451,0.7700466453672073,0.047957474490019296,0.020920086473286807,0.001787535637444022,0.030871458604953793,1.79597651643024
288,0.42203861760297917,5.49290086607169e-12,-1.5102561092455446e-16,4.41137802950817e-11,,0.022296088528764316,0.03670138216966802,61.74097623070739,10.14498830583488,0.5985234243204621,0.5032224132228038,0.006392834673032421,0.17697455929227296,0.7089573014883986,0.07812131897855686,0.020525626316005664,700000000000.0,0.036815214751435336,2.1336434058168035
289,2.018822301005423,1.880893794972236,-3.549922642082766e-20,1.5500995936811384,0.24636540530064457,0.00865709568726893,0.03312942370434846,63.06611087643927,15.700713611693745,0.8975374868969259,0.3129512163715702,0.00689392077770254,0.16247460307508077,0.9732229011383892,0.03247857810187389,0.021743528696686436,0.0017286065171619386,0.09967819774674115,1.6568985917940038
290,0.9023762198128289,0.0689480777616654,-5.198693878334556e-06,9.848895360733215e-06,0.04856287096521974,0.02772240916982018,0.03222037613479797,47.57324776325478,12.267368540912138,0.7357339730304165,0.465536587969907,0.012887796116678094,0.16882561684773628,0.7547522099498514,0.04751308899845327,0.020041916804695654,52701.20346647848,0.029047936387762804,1.6125905620508139
291,0.6615180595047243,1.1226558521016213e-11,-1.0881541848140053e-10,7.905130405525582e-09,,0.02062171825831836,0.04431639793433473,60.920098117565814,13.480009181333873,0.6695970377545379,0.5045433986613906,0.03564994942451186,0.19830072491004264,0.9270796078292183,0.0753521877330938,0.021918062794328827,700000000000.0,0.06052760073289564,2.0084508735402657
292,0.9389142169102684,nan,0.0,nan,,0.017451343232232363,0.04377474527744284,51.6541912892563,10.853690792131918,0.6512442107781011,0.31041871183089775,0.03878890924394684,0.1956354864757282,0.4513318726164763,0.04766258546534097,0.02117682697071894,102.0348213774438,0.0891838848547814,1.968500072296528
293,1.2813291428190965,0.7972655356217238,-2.5040275793886007e-21,2.367659457690254,0.21507348514203325,0.010119937729041795,0.04166765333507489,55.69453291377336,12.224388016975006,0.6187022957113067,0.4792168027777217,0.02955932482877183,0.14366891950275207,0.47686554194066244,0.04736799316826525,0.021431050538872697,0.003500208148144864,0.051093526384459444,2.4510363490019618
294,0.7151446906423884,1.1591040349756554e-09,-2.521575751140689e-15,1.0584243678053352e-12,,0.013000911541623666,0.04767736791421747,63.50947817783798,11.94645677827426,0.5263262868900308,0.4616383817131981,0.024139120541209588,0.06863966894411827,0.6111937226704913,0.061593720798671744,0.02088939238824048,700000000000.0,0.07848552329975637,2.1599416186508216
